company,title,main_comment,invited_or_not,rating
The TJX Companies,For more than 5 times I don’t receive…,"For more than 5 times I don’t receive my online orders from both tjmaxx and marshalls when i call the customer service they told me i have to wait 15 days I don’t know what i have to wait for if it’s showing delivered it’s not, when i ask to speak with manager or supervisor they told me they’re busy Sorry?????? Am i customer or a member of the family they’re really unprofessional I’ll never buy online or in store",0,1
The TJX Companies,Gainesville FL the best store with…,Gainesville FL the best store with great customer service.,0,5
The TJX Companies,CEO of Tjmaaxonline help,"I just need help, hopefully the CEO of TJmaaxonline.com would come across this review and help me. They blocked my account, my husband and everyone who lives in our household for the last 2 years. I called and emailed 300 times and nothing was done. We feel very frustrated and our rights as consumes have been TAKEN AWAY. HELP !",0,1
The TJX Companies,TWICE!!!,TWICE!!!! Sent me wrong size shoe. ordered 36.5 sent39.5 TWICE!!!!!!!!! now out of MY sizeMemphis warehouse,0,1
The TJX Companies,"The TJMaxx store in Bellevue...The Manager Thomas - horrible experience, racist!!!","The TJMaxx store in Bellevue, WA double charged a purchased i made. I took the receipt and bank statement to proof a point. The store manager named Thomas was arrogant, non apologetic and kept blaming my Bank of America. The fraud dispute department of the bank said that this happens all the time but with the receipt and bank charge that is proof enough to credit you for the double charge but this manager didnot even attempt to help. No customer service whatsoever. He was racist, cold and just simply didnot want to be helpful. He said it's not their problem, but guess what? They charged my card not the bank Who on earth gave this old racist fart this job! Tj Maxx, you better look into this old fart ...too lazy to help, or he didnot know how!",0,1
The TJX Companies,Many times Tjmaxx.com cancels my order,"Many times Tjmaxx.com cancels my order, days after ordering. I call customer support to ask why they cancel when there are several available when I order. The initial customer service person and then their supervisor say ""Sorry"". But can't tell me why their website/inventory is not accurate. Not helpful, not friendly. Beware.",0,1
The TJX Companies,TJ Maxx - Omaha Westside Store an Absolute Pleasure for Covid Shopping,"TJ Maxx: West Side off of Center, Omaha, NEBased on in-store experience Monday 12/14/2020. I am really impressed with the comfort I had shopping at TJ Maxx in the time of Covid. My shopping companion had a blood sugar drop, and we needed to find her some food, the TJ Maxx employees were helpful in stashing our cart and extremely friendly. The greeters and cart wipers at the door made a lasting impression - - - you know when you can tell someone is smiling by their eyes? - - - these are genuinely nice and happy people who you could see made other people smile.As always - I found exactly what I was searching for plus some and am glad to have gotten my christmas presents here! Thank you TJ Maxx",0,4
The TJX Companies,Only got one item I paid for.,"Bought a pore strip and a strawberry face mask, but the cashier dropped both and only put one back in thr bag. I paid seven dollars and only got one of the items which is worth two dollars. Realized that she didn't put one in when I looked in the bag after I got in my car and couldn't find it. I remember hearing something drop when checking out. Awful",0,1
The TJX Companies,"very disappointed. Wrong item, items cancelled, never received the rest of my order","I am very disappointed in TJ Maxx’s online services. I ordered five items on October 20th and was told it could take up to 10 business days for my package to arrive. A few days after placing my order I received a notification that one of the items I ordered was out of stock and so I was refunded. Approximately 10 days after my order I received a package from TJX containing one item that was not what I ordered. I called customer service and they were able to resolve the issue. Since then I have called twice to check on the status of my other three items that still have not arrived (it is now nearly December 4th). Two weeks ago, during one of my calls, I was told that part of my order had shipped and I should receive it in the next couple business days. I still have nothing from my original order that was placed 45 days ago. I’m very disappointed as I’ve always been a loyal and frequent shopper at TJ Maxx. I plan to call again again tomorrow to see if I can be refunded. If you are looking to buy gifts in time for Christmas, I suggest you consider shopping elsewhere. :(",0,1
The TJX Companies,I love this chain of shops,I love this chain of shops. They always have new merchandise and my size specifically.Prices are low and there is no limit on returns or exchanges,0,4
The TJX Companies,I was recently on the TJ Maxx website…,I was recently on the TJ Maxx website to pay my credit card when I came across a letter posted on the site regarding Racial Injustice. Upon reading this letter and how the corporation is donating 10 million dollars to various organizations I decided to inquire what the company is doing for our country's fallen officers. I have yet to receive a response ? I have canceled my account . Think about this before spending your money at their stores.,0,1
The TJX Companies,I placed an online order on October..,"I placed an online order on October 18th. I paid for shipping, and it stated it would take 10-15 business days. I paid $100 for my order. It has been over the 10-15 days, and I have received ONE item from my order. None of my other items are even shipped yet. In contacting customer service, their response was that due to health concerns there are delays. I understand that things will be slowed slightly due to the pandemic, but to not even be able to give me a time frame of when I will receive my order is unacceptable. The one item shipped several days ago, and I have heard nothing since that shipment notification. Why am I paying for shipping which isn’t even fulfilled? What is the timeframe of my order? It’s too late to use what it was purchased for. I am hoping that at least it may be here before Thanksgiving. I am a regular shopper at TJ Maxx, and this experience is beyond disappointing.",0,1
The TJX Companies,Ally is amazing at the Marconi TJ MAXX in Sacramento,"I was recently in Sacramento visiting my family and went to TJ MAXX store on Marconi Ave. they were pretty busy that day and it was hard to find help right away but there was one employee that seemed to be helping people all over the store. She must have been management because she was having to help a lot at the cash registers it seemed. I believe that's where she was when we first noticed her. This girl had her hands full that day and when I was in the towel section confused and bewildered with what I really was needing, I was so thankful when she noticed me and asked if I needed some help. She was the nicest girl and during her time with me, another store employee came to her with a problem and I didn't mind and told her to go ahead and she seemed to have all the answers this other employee needed and when finished, apologized to me for the interruption. All I can say is that this girl absolutely takes the cake for being amazing at her job. I just hope that this store knows how lucky they are to have someone like her. I haven't experienced a sales person like that anywhere for a very long time. Her name was Ally and I hope to see you the next time I come into your store, Ally! Thank you, so much!",0,5
The TJX Companies,Poor customer service,"I used to love TJMaxx store, sadly, had an item wanted to return. When I reached to the register told the associate that ,"" I do not have the receipt"" Lady pretended that she did not hear me the first time, and asked me again, ' I replied and said, "" I already told you that I didn't have the receipt. She was panicking about the response In a rude way, demanding for my driver's license, complied to the request,stood there for a long time I kind like wander about what was going on, it seems like she made a short story long.Before proceeding on to the storeI reviewed the return policy I had no problem getting the store credit. But was displeased with her reaction and mistreatment,due to a missing document, as a result of this incident. I will refrain myself from shopping at TJMaxx stores. Every human being deserve to be treated with respect.",0,1
The TJX Companies,Had a bad experience shopping at TJMaxx…,"Had a bad experience shopping at TJMaxx in Bridgewater, NJ today. The manager Pilar was impolite and mean. They convinced me to apply a card with 10% off coupon but refused giving me the coupon since the process was been reviewed. I wasted 20 minutes for this scam and didn’t get any support from the manager. I had to leave the store with tears. I will not visit there anymore.",0,1
The TJX Companies,Fun to shop at,Always fun to go to the local TJ Maxx and treasure hunt. I only buy when the prices are 1/2 retail or better. Lots of variety- I can shop for the whole family.,0,4
The TJX Companies,The customer service people are behave…,"The customer service people are behave with customers based on the look and color, I noticed one of the cooking pot missing label and when I asked for price she said its 100 bucks but and for another person she said it 50$ i was so mad but dont want to get her in trouble and manager is more ridicules than her.",0,1
The TJX Companies,Pretty good...,I ordered a shirt and it got here quick and it's not broken or anything along those lines. The only thing is that I don't feel like its worth 30 dollars. Other than that its pretty good!,0,4
The TJX Companies,This is for your online orders,"This is for your online orders. Please limit the amount of Rae Dunn items to customers. You have the resellers and people making raffles for these items you sell online. They will have the link and buy 20-100 items and resell them on, Mercari, Ebay, Facebook and Instagram for ridiculous prices. I will not be making anymore purchases online till you fix this problem. It is not fair people to be paying these inflated prices and basically your company supporting this situation. Somehow I will get others to speak up and stop buying from these crooks. Update;Tjmaxx doesn’t even care as long as the are making their profit. They are as greedy as the resellers. Totally disappointed and will not be shopping on their website.",0,1
The TJX Companies,The online order is unacceptably slow & they don't reply your email,"I like shopping in their physical stores and though the online order would be smooth as other venders. But this is my worthiest online order experience. I placed an order on 9/13/20. They notified me of about cancelation of my order as below: ""We’re sorry, we were unable to fulfill your order for the item(s) listed below. You won’t be charged for this transaction. If you have any questions, please call us at 1-800-926-6299."" We I called, I was being put on hold for a long time. I emailed back and asked if my whole order was canceled, but I never got a reply form TJMaxx. The order suprisingly arrived on 10/5. But their return policy was to return within 30 days of purchase. With this shipping timeline, you got about a week return window only. I don't understand why they don't give customers 15 days of return window counting form the date you received your order. This is happening to my another Marshalls order as well. My Marshalls order was placed on 9/27, they emailed me about cancellation on 10/19.",0,1
The TJX Companies,Never ordering online again!!,"While I love going to TJ Maxx stores, I thought it would be just as easy purchasing something online. I purchased ONE item on September 11th and have not heard back or received any emails since then. I'm writing this review on October 2nd, way past their promised 10-15 day delivery date!I called their customer service today and was told I can put a ""request to cancel"" as opposed to cancelling altogether, which means I have to wait even longer. I've already waited WEEKS before trying to cancel, and they are making me wait more. All this trouble for just one item which probably never left the warehouse. This item was a piece of furniture and a little pricey which makes this whole experience quite unfortunate and inconvenient. This is the absolute worst online shopping experience I have ever had.",0,1
The TJX Companies,I am a proud current employee at the…Las Vegas DC,"I am a proud current employee at the Las Vegas DC. This company is more than exceptional, almost a family atmosphere within its walls. Sure every business could always improve at something, but this company strives to do its best concerning associates and customers alike. Management is helpful, associates could use some work, and supervisors, especially mine, are very much appreciated. They do an awesome job!",0,4
The TJX Companies,Weird policy,"Weird policy, I have been a customer for long time, visit the store weekly, went today to get a piece of jewellery that marked down few times , I was paying for other pieces and I saw the one I wanted to buy taken by the customer service people there , I asked them if I can buy it and I have been told that it was marked out and I asked what is that mean , I have been told that it is damage and will be return , I told them I needed it and I will pay whatever marked down on it , they said no they can’t sell it , it was there just two minute for sale before they took it, that is weird not to sell something that was for sale two minutes before they marked it out, wasn’t very happy.",0,3
The TJX Companies,I've been a longtime customer of TJMaxx…,I've been a longtime customer of TJMaxx in West Lebanon NH. Today I was told to throw away my empty tj return bag myself. The trash can had a liner that was in the can half way so I couldn't put my bag in the liner. I mentioned it nicely to the lady standing right there attending to the hand sanitizer-she looked at it-then just looked ahead-too lazy to fix it. I also noticed the only music you could hear was when you were standing at the registers-nowhere else in the store. It seems like the least they could do would be to have music like they did before covid and put a liner in the trash can if they're asking you to throw away the return bags. Not wanting to shop there again.,0,2
The TJX Companies,"A zero star goes to the one in Concord, not coming back","A zero star goes to the one in Concord, CA. Unprofessional and unhelpful. My sister purchased a small pot a couple days ago, came back home boiled some water hoping to clean it (that's what we do with new pots), and then the water started leaking from the handle of the pot, it was leaking BADLY and started rusting on the bottom (after two mins), so I stopped using it and turned off the burner to avoid a potential fire. Then we went back to the same location today hoping to return it (thinking that it was returnable for sure, since it's a freaking quality issue). The employees were super impatient and told us ""no you can't return it, it's been used, and we can't put it back on the floor, sorry"" even after I told her that we only used it once to find out that it's a DAMAGED PRODUCT that shouldn't even be on the floor in the first freaking place. I'm def not coming back to this location and thinking about cancelling the membership, I know they probably don't care about their customers, there's little that I can do but I'll tell all my friends to not shop at TJMAXX since you sell poor quality items and have terrible attitudes towards customer, what A SCAM!",0,1
The TJX Companies,COVID WARNING,"COVID WARNING! I shopped at TJ Maxx in East Windsor, NJ this afternoon. I was in housewares going the right direction according to the arrows at the end of each aisle when a man entered from the opposite direction and stopped next to me. I gently said, ""Excuse me but the aisle is one way."" He firmly said that he was well aware of his position. I said that we were not properly distanced from one another (about 2 feet at most). He repeated that he was aware of where he was. I was stunned and looked at him in surprise. That means that he intended to violate the recommendations. This was my first time to be confronted in a predatory manner about the observance of Covid protocol. I have been in grocery stores and TJX and there are always people who are not aware of the one-way aisles but no one has been pointedly aggressive. While I do not like mentioning this next bit of information, I am going to take the risk. He was a black man and his tone made no mistake that he was acting out or trying to initiate a confrontation. I quickly left and went to checkout where I asked to speak to a manager. I told her of the incident and she said that she could not do anything about this. She is not allowed to make announcements about distancing and the use of the aisles. ""We cannot force people to comply"" were her words. I was stunned. I hear these announcements in other stores. By the way, my handbag with a bright purple ribbon in remembrance of John Lewis was prominently displayed in my cart. This man needs help understanding that his anger is not going to further the work of Black Lives Matter so we cooperate for the good and safety of all. I am upset by this experience with the man and certainly with the lack of management leadership from TJX. On a positive note, I love shopping at TJX stores. I have been a loyal customer since they opened but will have to stay away now until the Covid is not a threat. A TJX store is not a safe retail experience.",0,1
The TJX Companies,I'am going to talk about Beaverton TJ…,I'am going to talk about Beaverton TJ Maxx. It is always a line to check out. Any days a week any time. Employees move slow and without desire to help. Even a coordinator/ manager there not friendly and not kind. But I still like things what they are selling.,0,2
The TJX Companies,"Great staff, variety, and prices!","The cashier/staff were extremely friendly and kind towards everyone, the selection and variety was good, and the prices were, as always, spot on! Overall, my experience at my local TJ Maxx store was very pleasurable. I will be back!",0,5
The TJX Companies,The most horrible experience ever,"The most horrible experience ever, I placed an order for a designer handbag and the order processed successfully, after 7 days I get an email stating the order has been cancelled with no explanation given, i called customer service and even they dont know the specific reason why the order got cancelled, the rep said it could be because item is not available but she was not really sure. Thinking it could be an error. I placed another order of the same item and bought another handbag in addition, later I decided that I would like to cancel the order for 1 of the handbags because my wife did not like the color. i called customer service after 3 hours of placing the order the representative said we dont cancel orders...what? I asked specifically do you dont cancel orders for handbags, he replied NO we dont cancel orders period. I would have to receive the item and then go return it in the store. Although you are getting the best price, you will get the most lamest service as expected from a low class company like TJX. Never buying anything again from here. My recommendation, save the headache and shop elsewhere.",0,1
The TJX Companies,I've always liked TJX companies,"I've always liked TJX companies. You can find designer products at amazing discounts. I can't speak for their use of sustainable sourced or cruelty-free products as I don't have enough information, but I always enjoy going into their stores and finding great deals.",0,5
The TJX Companies,TJX Companies,"TJX Companies, Inc., knows that rabbits and other animals suffer and die violently in the angora and fur industries, but they don't care. TJX companies are subhuman trash.",0,1
The TJX Companies,Big dislike,Big dislike! Zero stars!,0,1
The TJX Companies,Online orders can be improved.,"Stores are pretty good. Sometimes they have the same product that is being carried at Nordy rack stores at the same time.However returning at TJX is a hassle for any online orders.You must have their original polybag packaging (which most stores don't require).Also they don't have automated tax calculation to make sure you get the correct tax back. So beaware. They have to manually change it.But honestly, they have some high end brands on their online store which is really amazing. But you can't search for these brand names bc they are hidden.",0,3
The TJX Companies,I love this store reasonable prices and…,I love this store reasonable prices and nice clothing,0,4
The TJX Companies,TJ Max makes people wait in extreme heat,"I live in St. George, Utah. Covid 19 did not affect us much. We did not have a lockdown. We had very few serious cases. It is voluntary to wear a mask, except when you shop at Costco and I stopped shopping there. T J Max has a line of 50 people not standing 6 feet apart, every time I drive into their parking lot because they are limiting the number of people in their store and I just drive right out. It is over 100 degrees outside. While TJ Max thinks they are protecting people from Covid, they are contributing to people getting a heat stroke. I can go anywhere else and get in just fine. Their policy is useless just because people are huddled close outside waiting to get in, and they are adding to people's health problems by exposing them to extreme heat.",0,1
The TJX Companies,Love this place!,I have always had a great experience here. Cute clothes for low prices. Plus a mixture of other household items. I love TJ Maxx!,0,5
The TJX Companies,Excellent prices and products!,I love this store and Marshalls!,0,5
The TJX Companies,Excellent products,,0,5
The TJX Companies,I love ordering items online from TJX companies!,"I’ve had great experiences ordering multiple items online and returning them to the store or through the mail. They do not have the variety they have in the stores, but, I regularly order items from here rather than having to go to the store - especially for prom dresses, maid of honor dresses and difficult to find sizes for my husband and son.",0,5
The TJX Companies,Great company,"Great styles and pricing. I absolutely love shopping all their stores. Marshall’s, TJMAXX and Home goods.",0,5
The TJX Companies,Why tj maxx stores still open,"Why tj maxx stores still open? They dont care about people,they dont respect what government is asking.Is it essential business? Really???",0,1
The TJX Companies,Be aware of their credit card policies!,"If you get their credit card and you pay early, you get penalized. My payment was due on the 28th of the month and I posted a payment on the 4th of the month to almost pay off the balance. I got charged and additional $25 fee plus additional interest. Bad business in my opinion. i called Customer Service and they grudgingly removed the charge then proceeded to lecture me that it is not the correct practice to pay in advance. So my thought is, if I had paid my balance in full before the statement came out then I would've been penalized for paying it off.",0,1
The TJX Companies,unavailable merchandise listed as available,They have items on their website but they are never available. If you put them in your cart it says out of stock. Why would you have it on your website if it’s not available. SHADY!,0,1
The TJX Companies,I shall never buy again,Cheap products but if you end up buying a defective one....stay serene as you can be sure there will be no service at all!,0,1
The TJX Companies,Does NOT accommodate plus size females.,"I have gone # times to Marshalls which is part of this group of companies & to be honest: Marshalls is terrible as far as it does NOT accommodate plus size females. I have tried to shop there for few items BUT largest size I have found in female items is x-large. They do NOT even have undergarments in larger sizes. So I prefer shopping @ their competitor Ross. Ross is reasonable & have larger selection of plus size clothing. In a world where so many are dealing with being over weight, why is it Marshalls does NOT accommodate this category of people?",0,1
The TJX Companies,I have only had negative experiences…,I have only had negative experiences ordering online with TJMaxx. They have forgotten to send items then they become out of stock. They also sent me the wrong item and instead of offering free return shipping they made me go back to the store to return it or pay for shipping.. for their mistake!! They never even sent me the correct item. WORST customer service!!,0,1
The TJX Companies,TJ Maxx is great!,I love TJ Maxx! I always find great deals on cute clothes.,0,5
The TJX Companies,TJ Maxx Credit Card,DO NOT get a TJ Maxx CREDIT Card because they RIP OFF customers. Their card payment window is from the 5th to the 28th if you pay on any other day of the month you will get a late fee and your payment will not go towards the next month's payment. If you set up auto payments for any days of the month between the 28th and the 4th of the next month you will accumulate fees. They do this on purpose to make more money off their cards.,0,1
The TJX Companies,"The ""Great"" TJ Maxx is gone.","When TJ Maxx first came to my city, the store was my favorite. I found ALL of my clothes there. The selections of jeans, T-shirts, and workout gear were fantastic and great quality! I felt like I was getting name brand mall clothing at steeply discounted prices. The store was just great!!!Flash forward about 3 years since the store has been there...... the store and the selections are terrible! The men's section has slowly become a collection of cheap nameless T-shirts, unattractive Under Armour gear, and old jeans. The ""quality' clothing is gone. Now, they are no better than Burlington. I liken my current TJ Maxx shopping experience to my favorite restaurant suddenly taking shortcuts with the meals, changing recipes and changing the menu to cut costs.......the loyal customers can certainly tell the difference.Dr. Dave",0,2
The TJX Companies,Do not order online,Do not order online! I ordered a bunch of boys’ clothes for my son for Christmas. Shipping was long & they didn’t include one of my sweaters which was already a little overpriced!! I contacted customer service NUMEROUS times about shipping my item or a refund/exchange & nothing. Would have liked this store but now I will not order from them again!,0,1
The TJX Companies,Love tj maxx!,,0,5
The TJX Companies,No receipt,"No receipt, no money back if it’s junk. It’s their policy. Their policies accuse you of stealing the item in question, otherwise they would give your money back. You can show them the debit from your account that matches the item being returned and NOPE! It’s their policy! This is why Amazon is going to put this and other stores like them out of business. They will blame Amazon but it all boils down to their “policies” what a shame. The countdown has begun. Kmart, Sears, who’s next? TJ Max= Total Junk to the Max.",0,1
The TJX Companies,I don’t know about everyone else but my…,I don’t know about everyone else but my experience here is great every time. How can you not love this place. I always get me some nice Ralph Lauren button down shirts along with some Ralph Lauren polo shirt for work. The entire is always great. Nice high-end designer molding for a low bargain price. If I am not here I’m usually at Marshall’s. Either way it’s a win!,0,5
The TJX Companies,Good deals!,"I never liked how their website looks so never ordered online. I do go in the store for the discounts in the make-up section and not only! Great prices for stuff on sale. I can't believe someone in their fifties got mad when an associate pointed out they're trying on kids clothes. That's a reason to complain? The levels to which the American customer is entitled is crazy to me. If you cry because you're trying on kids clothes and someone points it out you probably need a therapist!Overall, I always enjoy going into TJ Maxx and I always find good deals.",0,5
The TJX Companies,Very nice store with good items some…,"Very nice store with good items some are a little expense for your taste, take time to find a barging.",0,5
The TJX Companies,Went to the Somerville MA TJMax,Went to the Somerville MA TJMax. It sucks. Unorganized. Out of control. Couldn't wait to leave. Prices way too high.Never ever again.,0,1
The TJX Companies,My daughter got a credit card through…,My daughter got a credit card through this company of $1900 credit limit. I her mother had surgery and soon afterwards taking care of the bills and accidentally closed her account over the phone. I have contacted in all I get is the bank saying she cannot have it back into reapply. So I reapplied and guess what they denied her. It was a plain and simple accident that they will not reinstate her credit card that she only used once. They are unwilling to do anything about it. A simple one number that I pushed accidentally and she even talked to them and I talked to them and they refused to help.,0,1
The TJX Companies,They charge whatever they want on your bank account,"They charged me twice for my online shopping, including items that they were out of stock. They were supposed to charge me as the ship the items, which they did not, they actually charged me the whole amount again! They had overdraft my bank account, their customer service haven’t been helpful at all, none of them have been helpful at all.Basically they emptied my bank account while they “investigate” the issue, meanwhile I have no money left in my account.Said Investigacion would take up to 10days.While I have to suck it up for their poor handling of card charges.Never shopping online with them and I will not recommended to anyone. Unless you have extra money to spare for their double charges and inconsistent service online to repair the damage.",0,1
The TJX Companies,TJ Maxx is fantastic,"TJ Maxx is fantastic! I love the variety of products they have as well as the pricing of the products. Sometimes the products are hard to sort through, but other than that I love the store!",0,4
