company,title,main_comment,invited_or_not,rating
IKEA,My Ikea Adventure:,"My Ikea Adventure:For a company this large their customer service is beyond awful. Here is our IKEA experience:We are trying to purchase the PAX closet system in white; we live north of Tulsa Oklahoma.First I get on line and try to order the system and just go pick it up at the store.Their system will not allow for me to accomplish that. I try calling the store. I am on hold for over an hour, get transferred 3 times and then disconnected. So, we take a day off work and drive the 5 plus hours to Dallas. When we get there and find the Pax system displays we had a hard time finding an employee to help with ordering what we needed. However, when we did get help, her name was Christina and she was the best thing about IKEA. She knew what she was doing and was extremely helpful in designing the closet system to fit our closet. As luck would have it they did not have all of the pieces we needed but we could get close if the Frisco, TX. Store had the corner unit that the system showed in stock. It took over 45 minutes for her to get to talk to the other store to check stock. She got them to reserve the corner frames for us. She rings us up gives me the ticket for their store and a ticket to pay for the items at the Frisco store. Now they have you pull around back to a numbered parking spot and text them that you are ready for your items.A young lady comes out with 2 carts full of boxes, stops at my truck, looks at the ticket and then leaves. Never comes back. So, apparently you have to load your furniture in the truck. Thankfully I am in good enough shape and not handicapped or elderly. We drive to the Frisco store. I go in and ask a lady at the cash registers the best way to pay the ticket. She points me to a self-checkout. After I pay the bill I ask her if I have to pull around to a dock like the other store. She tells me “I just started here and don’t know” and walks off.I go over to an in store counter with my ticket and ask the young man there the same question. He points at a TV screen, then my ticket and tells me “See these numbers, when they come up on the screen we can help you”. Okay, so it’s another 10 minute wait. My number pops up, I had them the ticket and they give me oversized boxes on a small cart and walk away. So now I get to push this cart thru the store and across the parking lot to my truck without the cart flipping over or the boxes sliding off. This time I am rescued by my wife who held the cart still while I wrestled the boxes into the truck.Fast forward to today – 5-4-2021I get online and try to order the 2 frames and the shelves that were out of stock. Surprise, the website won’t calculate delivery. I go to the chat box help. What do they recommend – They tell me I need to just go into the store instead of trying to order online and that they think the system must just be backed up and the warehouse is too busy to accept orders right now. I didn’t even bother to tell them it’s a 5 hour drive to go in the store.IKEA has some really nice things and the prices are not horrible but if you don’t live close, you just have to hope when you get there they have what you were after because you sure can’t check any other way.",0,2
IKEA,Terrible experience with the delivery service,Ordered a couch worth $700. Received a message in the morning saying that it should be delivered between 11am-3pm. Waited the entire day to know that the delivery failed at 7:30pm. Tried calling IKEA customer service multiple times during the work hours to track the status but nobody to answer. I don’t know who to get in touch with or what to do about this. Terrible experience!,0,1
IKEA,Do not buy Utlangan outdoor decking,"Do not buy Utlangan outdoor decking, it warps after it’s installed, and it happened in less than a week! I posted a bad review about it and they asked me to bring it in to have quality checked. Customer service told me it’s from water exposure (there was no water exposure) or sun exposure (this happened, it got up to 80 deg outside). I installed this decking over a perfectly good, level concrete patio for a more appealing look. Soooo, they make outdoor decking that can’t be outdoors 😡😡😡 And at $3.50/sq ft it’s not worth the hassle!",0,1
IKEA,Hurtig og effektiv ekspedition i click…,Hurtig og effektiv ekspedition i click & collect,0,5
IKEA,Online service is a big mess,"Online service is a big mess! I bought and paid my items online. I also got order confirmation and confirmed delivered date. My money has been taken when they confirmed the delivery. After 10 days, one day before the actual delivery date, I am informed that my order is cancelled because they have these items sold out. Their service told me strongly that they have the right to cancel the confirmed order as they wish so long they refund the payment. And I checked their web, there are still stocks in Denmark.",0,1
IKEA,They have lost my order and I haven’t been refunded,"I placed an order last week and was supposed to receive it today. I used up one of my vacation days just to be at home. I couldn’t track my order on the website so I contacted IKEA to confirm the delivery time. To my surprise, they replied that an error had occurred and could not find my order number in their system. They have asked me to place the order again but I have not been refunded for my previous order (almost 300€) and have not been offered any type of compensation or express delivery to make up for the wait and the vacation day I had to use up. I have tried to contact them on the chat and telephone number but no one has been able to help me. Their only suggestion is that I write an email, but it takes them several days to reply to emails. Terrible customer service!!!",0,1
IKEA,"Modtaget beskadiget vare, intet svar fra IKEA!","Efter at ha' ventet over 1 mån. på min bestilte reol, som jeg betalte 300 kr. for at få leveret! (dyrere end reolen). Modtager jeg reolen smadret i det ene hjørne. Jeg sender en email til IKEA omkring det, med billeder af pakken hvor man kan se at der er hul i pappet og skaden på reolen. IKEA sender automatisk svar tilbage at de har modtaget min email og vender tilbage indenfor 24 timer!2 hverdage efter er der stadig ikke svar!Jeg vælger at beholde reolen med skaden, da jeg ikke har mulighed for at returnere den (den var ret tung og jeg har ikke bil), og vil ikke risikere at skulle vente over 1 mån. igen og så igen måske modtage endnu en ødelagt reol! Så jeg samler reolen og maler den der hvor skaden er så det ikke ses så meget.Dagen efter jeg har samlet og malet den, modtager jeg så endeligt et svar fra IKEA! De skriver at jeg skal returnere den og modtage en ny reol. Jeg svare så at det ikke er muligt for mig at returnere og at jeg nu har valgt at beholde reolen, men om vi ikke kan finde ud af en refusion istedet så. IKEA spørger så om flere billeder af skaden, og jeg skriver så til dem at reolen nu er samlet og ""lappet"", men jeg sender dem alligevel flere billeder (jeg havde sendt billeder med i den 1. email jeg sendte til dem, hvor man kunne se skaden). Nu er der så gået 6 dage (4 hverdage) efter min sidste email, og jeg har stadig ikke modtaget noget svar fra IKEA, selvom de skriver svar inden for 24 timer.(ordre nr. 1180313519)",0,1
IKEA,IKEA refuses to return funds,I made two online orders on 3/23 and 3/25 with an expected delivery date of 4/9. They cancelled one of the orders on 4/4 with no good reason and wouldn’t reinstate it when I called so I cancelled the second order since I wanted the furniture pronto. I never got anything so processing a refund on an order that they cancelled shouldn’t be that hard. As of 5/3 they still have over $4k of my money. Not sure why processing refunds on orders that were cancelled is so difficult in 2021. Using COVID as an excuse is deplorable.,0,1
IKEA,Most time consuming waste of time…,"Most time consuming waste of time customer support experience I have ever had. Zero help, zero insight, zero everything but stars because it wasn’t an option.",0,1
IKEA,"Great place to buy furniture for your house, but..","The instructions are sometimes a bit unclear and getting stuff ready can be really troublesome. However, IKEA tries to make it as easy as possible for everyone.",0,4
IKEA,How do I get my delivery should have…,How do I get my delivery should have arrived 27/5 after numerous calls and promises still waiting what an appalling company,0,1
IKEA,Delivery was just left outside of…,"Delivery was just left outside of apartment complex when it was supposed to be ""delivered to doorstep."" Customer service was no help.",0,1
IKEA,The worst shopping experience of my life,"I made an online order that never arrived. Since then I spoke to 4 different @IKEA Customer Service staff on the phone – which only happens after enduring a long waiting time. After these time-consuming attempts, none of them can actually explain what is wrong with my order. Each of them tells a different tale. I don’t know who’s actually telling the truth and no possible solution comes to sight. I am just told to wait. Cancellation could be an option but only for half the amount paid. The worst is that we cannot speak nor contact anyone from the IKEA store, there's no accountability. The only point of contact is these intermediate ""staff"" that know nothing. Very sad and frustrating.",0,1
IKEA,"Worst customer service, Worst online shopping experience.","I ordered a desk, ""BEKANT"" Article number: 990.222.77, online from Ikea in Denmark, and I paid for Delivery on 04/03/2021, IKEA has sent me ONLY a base and has CANCELED the TABLETOP, without thinking about what should I use a base for ??? I have contacted customer service and got a suggestion to buy the tabletop again and Ikea will pay back delivery cost afterward, I had to trust Ikea and wait 2 weeks more, I ordered a tabletop on 23/03_2021 for the second time, BUT Ikea has canceled my order again, even though Ikea sent me a message that I should expect delivery between 08:00 to 11:00. I'm still waiting to receive the transportation cost. I contacted customer service and they suggested me ""go to one of our shops and buy it yourself"", I did on 27/04_2021 as I can not trust Ikea's online service anymore. BUT after opening the pack at home I can see that there is a big crack under the board, what can I do now??? why I have to pay for IKEA's worst service 3 times just for a desk???",0,1
IKEA,Worst in-store customer service,"If you are wondering why #ikea has the worst customer service rating, this is a good example: I was just trying to buy and get delivered furniture for 2 rooms for our village house...After 1 month of trying to order online I realized that half of their products are always unavailable online, but available in the store...I don’t give up :).It’s Good Friday and I have 2 hours between my 14m old baby naps, so I decide to go to the store and order on spot. I arrive at the parking in the very “family friendly” store, I have to carry my not so light baby around until I find shopping cart or someone to direct me to such. Yeahhh, finally I see one next to the entrance, but behind the bars...and since there is noone to direct me, I wander around for 15 min trying to find a way in the store with the trolley and I see a lady going up with the elevator. I follow and I end up at the EXIT. There for God knows what reason there are 2-3 security people - so noone at the entrance, but everyone guarding the exit. I am told that I can’t enter and I need to go all the way back, leave the trolley, carry my baby all the way up and eventually find one trolley there. All these while another lady that just went out is allowed to get back in right in front of me...I am told “these are the rules”, but I didn’t understand why they are valid for me and not the other lady, so I ask to see the manager. After 10-15 min two ladies come out to explain that Ikea stores all around the world are badly organized and you have to carry around babies or you can take your own push-chair and push both and “these are the rules”. Well, I confirm I understand their rules and I will consider going to Ikea with my child next time...However I am already there for more than 30-40 min with 14m old baby getting impatient, so would they be good to let me in, Mrs. Julia Mihaylova with the most cold blood look and tone said - these are the rules and went back in through the EXIT. I guess this day, those rules were valid only for mothers with babies - not for other customers or employees...So after I lost my 2 hours, I finally gave up to buy this furniture from #ikea...",0,1
IKEA,Unsatisfactory customer service,"I order some things online and I chose to pick them up from IKEA Odense, with the option klik og hent. Not only my order wasnt complete and I didnt receive any notification about it, but also one part of the wordrobe I ordered was seriously damaged inside the box, without the box being hit. That means that part was put inside the box already broken. I called the customer service in order to come and replace it, but they told me that it is my responsibility to tranfer the part all by myself back to IKEA Odense. I would never imagine that something like that would happen with such a company, it is unacceptable and shows no respect to the customers, especially when it is not their fault.",0,1
IKEA,No communication - missing items - long delivery times,I ordered some items through the IKEA website at the beginning of April and they indicated it would be delivered on 29 April. I received no communication after that even though the confirmation email said I would receive communications about the delivery a couple days prior. The boxes showed up a day before delivery date with no communication. They were packaged incredibly poorly with the rug sheddings making a mess and the candles I had ordered wax all over the place where I had to vaccume everything. Then I was missing two items. No communciation about this. When I went on the website it just said at the bottom of my order that there was a refund for an amount that added up to these two items. It would have been fine if I had received communications earlier about these items being out of stock but I received NO communication. And I have no idea when I will receive this refund either. I have called the Customer Service line and they have assured me that I will receive the refund in 14 days but IKEA really should improve it's communication and customer service.,0,1
IKEA,Site needs work but love the store!,"Site needs work but love the store!The store, the restaurant oh how I love IKEA at times.Sure, their products are at times bajsdåligt, their stores is a chore to go though, but more often then not I enjoy their nifty products and good prices.Their website however needs some work, its kind of annoying to work with both the App and website for when I plan my purchases.",0,5
IKEA,absolutely the worst experience ever.I…,absolutely the worst experience ever.I paid for a product on Feb 7th..The delivery policy states 2 days notice..my delivery date changed a couple of times and did not notify me my product was faulty..the collection date changed and I was not notified..now 2 weeks later I'm chasing a refund for a faulty product.Money has been out of my account for almost 3 months..I will never purchase from this company again,0,1
IKEA,How Do I Give Ikea ZERO Stars?,How Do I Give Ikea ZERO Stars?Ikea is absolutely the worst store I've dealt with for customer service. After waiting over a YEAR to order a cabinet (I have to coordinate pick up with a family member to bring it to me in Montana as I am not near a store and Ikea want $400 as a Private Carrier deliver fee for a $200 cabinet) I finally organized product availability with a trip by a family member. With my reservation at the Bloomington store in Minnesota the phone operators will not complete the order with my payment so that my cousin can pick up the cabinet. They say I MUST GO TO THE STORE MYSELF AND PAY FOR THE ITEM. Customer Service supervisor? Those people don't exist. What the holy hell???,0,1
IKEA,Worst Purchase Ever,"Bought a PAX planner for my childs closet. Loved the idea of being able to design it and make it fit our needs. Paid for the PAX Wardrobe and 6 shelves, and was also charged $50 in shipping charges. IKEA only delivered the 6 shelves, and did not include the PAX wardrobe. I have been working with IKEA for the past month and a half to see if I can get my wardrobe, so that i can use my shelves that are useless without the wardrobe frame. Spoke with 4 different people, 1 hour apiece and the end result was ""this frame is unavailable for delivery in your area, so the only option for you is refunding the PAX wardrobe"". So I paid $50 for shipping on an item that was not delivered and have 6 shelves that I paid $60 for that are absolutely useless. Why was I also allowed to proceed with the items within my cart? I can be refunded for said 6 shelves, but have to send them back to IKEA and pay shipping myself. WHAT? Will never be buying from IKEA again.",0,1
IKEA,Excell-ikea-nt!!!,"It's like a maze! hahah no its well laid out,Not much staff around and about, and box was !hheavyy! but otherwise great!!!",0,5
IKEA,Ordered one got for my daughter…,Ordered one got for my daughter Delivered 2 sets of wardrobe called to get one picked up took 6 weeks to collect called 3 times very unprofessional customer service told my daughter don't waste your time with IKEA,0,2
IKEA,I bought from ikea frames I paid for…,I bought from ikea frames I paid for delivery Ordrenummer 1188424891Ordredato 16.4.2021 00:29 since that time until today 28.06 I got nothing I called the service center the guy talk to me one word every 5 minute.. and I must say Hello .. hello then he say yes with you.. look like I forced him to work there.. if I bought it from China it could be delivered now to me! Shame on you ikea 👎🏻You have to pay to people for your delay delivery and bad service.,0,1
IKEA,DON'T DO IKEA Kitchen,I have been working with IKEA kitchen and countertop departments and it has been a complete nightmare. I understand that things are on back order and such due to covid but how they are handling it is TERRIBLE to say the least. I would not suggest anyone put themselves through it. THey never call back. Never get the same person or answer twice. They won't set aside items ( cabinets ) for customers who they KNOW are waiting on them to finish kitchen installs. I will be posting again with more details in the coming weeks. I have reached out to the store manager several time to share my thoughts with her and she has never called me back.,0,1
IKEA,2 hours waiting for item,"Hi I went to ikea in longisland here in NYC to pick up a tv table. After 20 minutes waiting in lines trying to paying for the item is very reasonable. But what they did not tell me that it will take 1.30 min to bring out this item. I am very displeased with a service very unprofessional and slow. Every single person waiting for their item was displeased too. Honestly I want to pass this massage to all the shoppers not to go Ikea, shop somewhere else.",0,1
IKEA,What an absolute disgrace.,"What an absolute disgrace.IKEA Dublin:After waiting for a month for a delivery, for a high price, even two of the items were damaged. One of them were dropped from the truck right in front of me. For the high price of delivery, I would expect a much better service.When trying to contact them about this, I realized they don't have a CS email address, the live chat is not working, they don't pick up the phone.So I have contacted them via FB Messenger.They have answered once, asked for all my details and then silence, so I got no meaningful answers.I don't know when IKEA sunk to this depth, but this is really pathetic.Every professional company has a CS email address in the 21th century and you are an international company not an Instagram celeb.We have no other choice, but to turn to customer protection agencies.Sad.EDIT - 2021-04-30:Today I have received the replacement items and one of the items were damaged again. Out of 4 boxes in total, which is an achievement.It will take another ""5-7 days"" to get this one which makes it more than a month waiting for this order.It would be great if IKEA, if it is really needed at all, would delegate delivery to professional companies who actually know how to handle wares.This is ridiculous.",0,1
IKEA,Pandemic or pay up?,"I'm too tired after two hours on the phone to them to catalogue all their failures this week. However I'll share the highlight; the customer service manager who suggested that I could either try to carry a huge box on public transport to a store I’ve never been to before during a pandemic to fix their mistake, or pay them an additional £30 to fix their mistake if I didn’t want to do that.",0,1
IKEA,"Damaged bulb, no hooks - poor customer service.","Ordered two expensive lights online. £160 for the pair plus £10 for two bulbs. Delivered after 3 weeks for £15, on delivery found inadequate packaging, one of the bulbs broken. Customer services offered to replace (with another 3 weeks wait for delivery!).Lights are pendant fittings and require hooks screwed in the ceiling to hang them - despite being VERY expensive light fittings hooks are not supplied requiring trip to a hardware store to buy hooks. Pretty poor IKEA.",0,1
IKEA,Assembly...,"IKEA sells good furniture, but could you please update your instruction manuals? Some assembly instructions are highly confusing...",0,3
IKEA,Awful service.,"I have never given a bad review before. However, IKEA has failed me utterly, so I feel I have to let people know. They never sent one of my items, charged me for it though, so I reached out on Facebook to let them know. That was close to a month ago. Customer service replied that my refund would be processed in 10 days max. No refund in sight. Also they don't respond at all anymore. What a shame and a disappointment. What an unprofessional and incompetent way to do business, with such disregard to the customers. Shame on you IKEA.",0,1
IKEA,3rd time let down after promises.....,"3rd time let down, another day off work lost, order now cancelled. Last time was promised 100% the items were in stock and it wouldn't go wrong again yet here we are. I made the call to check it was on it's way otherwise I would have waited in all day again.Terrible,Terrible service. Shame as I like the products. DO NOT ORDER ANYTHING, I WISH I HAD READ THEIR SHOCKINGLY LOW TRUST PILOT SCORE BEFORE ORDERING",0,1
IKEA,Poor customer service,"I ordered some items online. with order number WEB00675403 My order was confirmed, and It was agreed that the product would be delivered between 10-8pm yesterday April 23,2021.I therefore called twice the customer service to confirm when exactly the product will be delivered, unfortunately they can't confirm. I was told twice that someone will call to confirm but no one does. So disappointed 😰😰😰",0,1
IKEA,Ikea has the worst customer service for…,"Ikea has the worst customer service for online purchases. They charge you extra for shipping, create a shipping label and then keep you waiting weeks on end before actually shipping the item. You will Not get your parcels anytime close to the estimated shipping date. I found out too late that this has been an Ikea practice long before COVID despite their blaming poor customer service on the pandemic. I called customer service and repeatedly got disconnected, when I finally got an agent he was extremely rude.",0,1
IKEA,Breaking Equality Law.,"Breaking Equality Law.I'm a disabled customer & got into a lot of distress in the incredibly busy, and very long queues at Nottingham.Approached staff in panic asking to be given help to get out of queue and get to exit.This was refused & I was told me don't allow people to jump the queue.I was merely asking for support to get to safety.I was distressed & the two staff members (a woman joined the man I was talking to ) were incredibly defensive.I was in a distressed state. & I believe store visitors were filming the scene.Was too distressed to take this further unfortunately - when I felt well enough to progress, I realised as I didn't have receipt, it would be challenging to prove the details of this visit & didn't feel like fighting, but their policy is a discriminatory & therefore a legal issue.(Anyway, the policy is unevenly enforced, as on entering the store, a lovely (thank you to her,a real star) female staff member saw I was disabled, and helped me to get into the store quickly and safely.",0,1
IKEA,DON'T GET IN TRAP BY IKEA -EVEN ONE STAR IS TOO MUCH FOR IKEA,"EVEN ONE STAR IS TOO MUCH FOR IKEAI am writing this review because I really don't want anyone else experience my frustration with IKEA.I went to IKEA to buy some furniture on finance for my new place 3 weeks ago. One of the staff walked me through applying for IKEA credit card to be able to buy them on finance and I got approval and she provided me with a paperwork to give to cashier at the check out.She told me that I would be eligible for a 6 month promotion if my purchase is under $600 but it would be eligible for a 10 month promotion if my purchase is more than a $1000.So, I decided to purchase some furniture for a total of 1,251.00.The next day, I received welcome emails from IKEA regarding my IKEA credit card, so I called them to schedule payments to prevent possible interests.The customer service told me that I was only eligible for the 6 months promotion and not the 10 months.I was frustrated but I decided to put some pressure on myself and pay it back in the 6 months. Then the customer service lady said that she couldn't not schedule any payments until I receive the physical credit card by mail in a couple of days.After 2 weeks I received the credit card and I called them right away to set up an auto payment.The customer service who was a gentleman apologized me saying that the IKEA staff had made a mistake and she had put me on another IKEA credit card that had no promotion. He suggested me to go to the IKEA location in Costa Mesa California where I purchased the furniture to explain the situation to their customer service and he said that the IKEA staff could call the contact number on the back of the credit card to help them to get it fixed.So I took another trip to IKEA in Costa Mesa.The customer service couldn't help me ,so they directed me to their supervisor, her name is KYLIE.Although it was absolutely their staff mistake, she aggressively told me that she couldn't help me unless I apply for the other credit card with promotion then she would process a return/refund on my receipt and she would put them on new card with promotion. I accepted her offer but it was just the beginning of IKEA's trap.She said that she wont be able to process the return until I return all the stuff back to IKEA. I told her that they are all assembled and I have also paid for their assembly so she just needed to do the process on the paper without returning all those furniture back but KYLIE said that the furniture should be returned, also she will not even refund the whole money back because the furniture had been unpacked.Also, I couldn't buy my furniture back any more.It means that I needed to return furniture to get paid for part of my payment ,then I could apply for the other card, then I would go back to store to buy them all unassembled again.I AM STILL SHOCKED OF IKEA'S CUSTOMER SERVICEIT IS SAD BECAUSE I REALLY FEEL BAD WHENEVER I LOOK AT MY FURNITURE THAT I GOT FROM IKEATHIS WAS MY FIRST AND IT WILL BE MY LAST EXEPERIENCE WITH IKEA AND I EDUCATE MY FRIENDS AND FAMILY NOT TO GO THERE",0,1
