company,title,main_comment,invited_or_not,rating
Kruidvat,Kruidvat just keeps cancelling orders (is it really just bait??),"Ordered a special offer and should actually not be surprised this item was cancelled by Kruidvat.nl - the reason I should not be surprised is that this isn't the first time they pull this trick. This time (Senz XXL storm umbrella) they said ""there was a problem with the supplier to get the umbrellas"".Now forgive me if I'm wrong, but to me that sounds like a business-to-business problem that is not to be put in my lap as a consumer. Go fight over it with the supplier but do NOT simply cancel an item for a consumer. For all I care you purchase your goods from another vendor and claim the additional expense with the initial supplier: that's how a business to business deal works.The fact that you cancelled your offers on multiple occasions led me to leave a one star rating. Maybe one day this company will understand WHO is the customer and HOW to provide them good service. I will simply give up ordering from them, and can understand of you, the reader, will also order from another store.",0,1
Kruidvat,I will never buy tickets from Kruidvat!,"Thank you for giving me to share my terrible experience with Kruidvat. I said to the clerk, ""Please give me two zoo tickets."" But she gave me was two train tickets, and she said that she can not change anymore and she can not even my money back. I claimed this to the customer service. She replied me that they checked the recorded image and they had confirmed that I had pointed out the train tickets. I had no idea what she was talking about though, I tried to recall that moment. I guess I pointed out to what she had in her hand, because I had no daubt at all that she had zoo tickets because I surely said to her ""zoo tickets"". But It can be happen when my eye sight is not so good and she did not show me clearly so I pointed out that.But anyway in the first place I surely said only one time ""two zoo tickets please"", now she insists that I said THREE TIMES 'train tickets.' This is so ridiculous! How I can say three times this words when I have not even single one of this in my head? So I asked her If they have audio record for this conversation. Of cause they do not have such a damaging evidence for them, and they have only favourable one for them to blame a customer for their failure. I have noticed by reading the other persons reviews below that this should be the culture of this company.They never think of possibility of their faults instead they are very eager to find customers faults.Apart from this, I also do not understand the selling system of tickets with Kruidvat. Once they issued that, why they can not cancel and no money back anymore? This incident between me and the kruidvat clerk was caused by just simple human mistake.I guess that when I said ""zoo tickets"", the clerk did not hear ""Zoo"" part and heard only 'Tickets ' part. I think she associated it with train ticket by herself when she heard it. I was not going to blame for that, it can be happen and I just wanted to change them to the zoo tickets that I really wanted.If its really impossible to cancel the tickets once they issued, why Krudvat do not train the clerk well? They could have trained them well to make them sure what the customer wants and what they are going to sell. Because this kind of small miscommunication can be easily happen in such a messy store.Now what should I do with these unwanted two train tickets? It is going to be completely wasted and moreover we had to give up going to the zoo.Because this incident was too bad, I will avoid to buying things at Kruidvat as possible.On top of which I have learned that I should NEVER buy tickets from Kruidvat, train or zoo whatever!",0,1
Kruidvat,Treated like a criminal for using foundation TESTERS,"For Kruidvat Langekerstraat Schiedam:I tried to find the right shade for a Maybelline FIT me foundation and I used about 6 testers (stripes on my arm and face) and the store manager accused me of putting make up in the store + raised his voice towards me for having ""used all concealers that were not testers""...which is not true! I used 1 TESTER concealer (given I had found the right foundation shade), the rest were testers used by other people before. I asked him to show me the camera recording for what he says I have done. Together with the security guard, they checked the tape, without me, in the back of the store, and afterwards told me ""it is ok for now but next time use less""... Not ok! If you accuse a customer of doing something wrong and the customer says differently, show them your proof. I have been treated like a criminal for using foundation TESTERS. Good luck to anyone trying to find a foundation match in that store. I would avoid this place like the plague. This convinced me once more that paying a bit/a lot more for a foundation in Douglas or ICI Paris is worth the money!",0,1
Kruidvat,The shops are always messy and dirty,"Update .You are ignoring me ion Facebook and in the email also on the phone . The shops are always messy and dirty , employees can’t speak Dutch or English or they don’t help when it’s needed .Webshop is pure lies . I ordered 2 days ago with the promise of getting it the day after . I still didn’t receive my order .They don’t have any information about when I get it . They don’t have a tracking system.When I wanted to just cancel my order and get my money back ( I paid for the order in advance) they told me it’s not possible.Right now I’m ripped off of my money and being played with .The best is that in the phone they don’t help , emails get ignored . Facebook gets ignored. My advice is just go to another store ( Di , Etos ) and don’t shop there at all .",0,1
Kruidvat,Horrible experience ..my kid had picked…,Horrible experience ..my kid had picked up a toy with other stuffs..in in a while he picked up other stuffs and said he doesnt want that toy..we took other items i left that toy back...the store people said we could not do this..strange bt it never happened any time in any store...dont know what kind of hprrrible policies they have..plz note that the box was not opened at all...they are racist seroiusly,0,1
Kruidvat,Bad service,Bad service. I haven't been able to order online for more than 1.5 years. Supposedly there's a bug in the system that won't recognize my postal code. But I was able to order online before. Every time I contact customer support my emails get ignored or they tell me they're working on it. But I can't imagine that it takes so long to fix one simple error.Their physical stores aren't that great either. All of their items on sale are always out of stock and the lines are always insanely long.,0,1
Kruidvat,Racistic to the core,"Racistic to the core, customer-unfriendly, unrefined, underdeveloped company. This company DOES NOT treat it's non-white customers with respect. This is my FIRST-HAND experience - over and over again.Complaints to the store manager only deliver further argument, disrespect, threats and insults, instead of a simple apology (she does not even have the decency to say SORRY). And still worse - She was NOT sorry, at all! More intent on a fight, more enthusiastic to insult me and to prove me wrong! The aggressive and disrespectful behaviour of this store manager will be etched in my memory. I am extremely and deeply touched by this atrocity, this VIOLATION OF HUMAN RIGHTS.I am going to fight for JUSTICE here - to the very end.I am going to write this bad review about Kruidvat at least in 10 places online, and also take it to the press in various countries.I will certainly be following up action against this BARBARIC company.I have saved my receipt and the name of the manager as well.I am determined to take serious action against this discriminatory barbaric behaviour.(This is NOT the first time - I have encountered exactly this same barbaric behaviour from this company in the past as well!!)Also - I have decided to boycott this company totally - there are so many better and cheaper alternatives online nowadays!",0,1
Kruidvat,product not in stock,"Hi.. sorry that I write in English... I have always been very happy with Kruidvat in every way.... I have been using a product for years. I mean like 5-6 or more years. Anyway, the last folder you advertised my product. Glucosamine, Chondroitine & MSM.. at a discount and even less if using points... I went to the Kruidvat in Heerlen, they didn't have the product anymore in stock.. Het Loon also not.. thought I would order online.. says product is out of stock... my complaint is simple.. why did you advertise a product... the one I wanted to buy ... that you don't have anymore.. I have looked at other druggist and they have at a different price...Will that product be coming back or not???Looking forward to getting an answer from you.. Margaret Meyerzondagstraat 216416BE Heerlen045-571-4233",0,2
Kruidvat,awesome fotobook,"first i had doubts, but the quality and app and effects are awesome , fantastic and fabulous. defiantly suggest it to everyone. if you start play whit it and find out all accessories then the result willl be amazing, thanks kruidvat",0,5
Kruidvat,"Good product, a bit expensive","Good software, easy to use, and easy to incorporate personal cliparts.Good quality print and paper, just a bit too expensive for it to be an outstanding service.",0,4
