company,title,main_comment,invited_or_not,rating
Decathlon DE,Fast delivery,"Fast delivery, good qualityFree delivery should be considered in future",1,4
Decathlon DE,Flawless experience,,1,4
Decathlon DE,All ist perfekt.,All ist perfekt. Good service.,1,5
Decathlon DE,Everything went perfect,Everything went perfect. Delivered sport shoes are fitting and in spite of low price....high quality!,1,5
Decathlon DE,Extremly fast,"Extremly fast, good quality as announced, I will buy again",1,5
Decathlon DE,Fast and reliable delivery,"Fast delivery, great product, easy Pick-up....Click-and-Collect at its Best!",1,5
Decathlon DE,I like Decathlon.,"I buy 2 pair of shoes, socket, 1 bluze, 1 leggings, accesories for hair, bags for shoes and 1 T-shirt. One pair of shoes is nor excelent, 7/10 but Is OK. I am satisfied!",1,5
Decathlon DE,No complaints,"No complaints: on time, not damaged, good quality for the price",1,5
Decathlon DE,Thumbs up!,"The product is very nice, comfortable to wear and offers a good opportunity to get some additional training effect.",1,5
Decathlon DE,The delivery was late but this may be…,The delivery was late but this may be an issue of DHL. The neoprene suit was too small and extremely difficult to handle.,1,3
Decathlon DE,"Everything was great, as always with Decathlon",Everything was great. Thanks a lot.,1,5
Decathlon DE,Finally good...thanks...good price for…,Finally good...thanks...good price for accetable quality,1,5
Decathlon DE,All best!,"All best!Great breeches, great price-performance ratio, fast shipping.",1,5
Decathlon DE,All the best.,,1,5
Decathlon DE,nice shop,"nice shop, nice servicecu again and thank you",1,5
Decathlon DE,fast and good,,1,5
Decathlon DE,Top 👍👍👍👍,,1,5
Decathlon DE,Very comfortable hiking pants for men,"The pants are very comfortable both for hiking and biking; my spouse loves them. Nice and comfortable online shop, too, loads of great products for all kind of sports available. However, prefer to be in one of the shops personally, always fun, good service and plenty of choice for fair money. The online shop is a nice alternative if you have lack of time or look for something not available in your local shop. Overall a 5 star experience usually; 1 star deducted simply for a quite long shipping/delivery period.",1,4
Decathlon DE,Online shopping as it should be...,Everything as it should be - as usual.,1,5
Decathlon DE,Online product after ordering non available,"I have ordered a children SUP paddle online, paid it, got an order confirmation. 20 Minutes later the order was rejected, product not available anymore. We will return your debit.",1,2
Decathlon DE,Sport atricles,All things are o.k.,1,5
Decathlon DE,Thanks a lot,Thanks a lot. Great service as usual.,1,5
Decathlon DE,Ordered online,"Ordered online, collected in store. Easy and quick! Highly recommended for items that sell out fast or if you know exactly what you want.",1,4
Decathlon DE,Good service and product quality,Good service and product quality; as known. Fast shippment,1,5
Decathlon DE,A fast and reliable service,,1,5
Decathlon DE,Everything was good and korrekt,Everything was good and korrekt Thanks for doing a good Job,1,5
Decathlon DE,Very good quality for reasonable prices.,,1,5
Decathlon DE,perfect quality with small price,perfect quality with small price. looks very good.,0,5
Decathlon DE,Fast delivery and quite friendly at the…,Fast delivery and quite friendly at the pick up,1,4
Decathlon DE,"Slow slow slow, still not delivered",When you get product it could be fine. But i still waiting for it.,1,1
Decathlon DE,Great service and good quality,Great service and good quality of delivered goods. Price is very reasonable.,1,5
Decathlon DE,Good equipment and friendly staff,Good equipment and friendly staff make me going to buy there again! :-),1,5
Decathlon DE,Everything is fine as always.,,1,5
Decathlon DE,It's all right!,,1,4
Decathlon DE,Everything went well,Everything went well. My order came qickly and everything was as good as expected. Thank you for a prompt packaging. Till next time,1,5
Decathlon DE,Bike Purchase: Missing Parts,The bike was delivered with missing parts.,1,2
Decathlon DE,"Kam superschnell, alles top",Kam superschnell. Alles perfekt.,1,5
Decathlon DE,Fantastic no issues with a quick…,Fantastic no issues with a quick delivery of all items.,1,5
Decathlon DE,Very satisfied !!!,,1,5
Decathlon DE,I'm really disappointed to not reach…,I'm really disappointed to not reach anybody. I just need to send some articles back. It seems not to be possible.,1,1
Decathlon DE,Super service.,,1,5
Decathlon DE,No problems,"Delivered articles in good condition, but as they didn´t fit they were sent back. Article we wantet to collect in store and paid in advance per PayPal was not in stock. In both cases full refund without any problems",1,5
Decathlon DE,Fast delievery and good looking…,Fast delievery and good looking shoes.my son likes them.,1,5
Decathlon DE,Sailing Boots,Good quality dir little money.,1,4
Decathlon DE,Everything was fine!,,1,5
Decathlon DE,Thank you,"Thank you, it was good",1,5
Decathlon DE,was super,"was super, and it is a good store",1,5
Decathlon DE,Fast delivery of all goods ordered,Fast delivery of all goods ordered; easy return or change!,1,5
Decathlon DE,Very good quality and excellent prices,"Very good quality and excellent prices. Selected the pick up from store (during Covid 19), everything went smoothly and staff was very helpful and friendly",1,5
Decathlon DE,Excellent service even though in times…,Excellent service even though in times of Corona.,1,5
Decathlon DE,Great retailer,"Great retailer, quick delivery, good prices, good communication of status.",1,5
Decathlon DE,After two weeks my order isn‘t still…,After two weeks my order isn‘t still send out.This is an awful performance and my Last Order Straße Decathlon for sure.,1,1
Decathlon DE,Super quality,"Super quality, fast delivery and good communicationBeside the online shopping I also love how every sport area in the shop has their employees who are specialized in their area. So you can count on their knowledge, when you need help.",0,5
Decathlon DE,No customer service whatsoever,"I bought an elops 520 bycicle 1,5 years ago. The quality was not very good. There was included on the first year a 'revision' for free. There was where the bad customer service started. I gave the bycicle. After round 1 week, I asked the status. Then they said they would need to replace some parts. I said that was ok, I would pay for it. Waited, and after 1 month the bike was ready. However, nothing had been changed. Additionally, the bike could not even ride. In 1 second I could see there was something wrong. I complained, and the brakes were adjusted a bit at the time, making the wheel able to spin again. I took the bike home and improved the brake regulation myself. A little weird that the professionals could not do it in 1 month.Fast forward a bit. I repaired everything myself on the bike recently. The rear brake, however, is completely broken. For some reason, no one knows where can I find the fitting brake. I already asked a question in the question & answers section in the website. I already wen to the store and asked to the people working on the bike section. I already gave a review on the bicycle with the question. No one can tell me where to find the proper brake for the rear wheel. ( It is an inverted brake, regular V brakes from shimano do not fit). So here I am with a 1.5 years bike without a rear brake because Decathlon sells the bike but does not sell an essential part of it.",0,1
Decathlon DE,Poor customer service and un trustworthy products,Be very careful to keep receipt even for a cheap plus products because they’re cheap for a reason. I bought a headlamp it stopped working after one use and they wouldn’t replace it even though it was a Faulty product,0,1
Decathlon DE,First Order Incorrect,"My first order was executed wrong.Having no time to send back the wrong item, I had to accept a voucher (that I still donot have), because they said their system is not capable of sending back the overpaid amount to paypal.",0,2
Decathlon DE,extremely rude,"extremely rude, arrogant and rather useless guys who work there, starting from the first one answering the phone when I called.Don't expect friendly and helpful service.",0,1
Decathlon DE,Couldn't get through on the phone so…,"Couldn't get through on the phone so decided to visit the store at Alexanderplatz in Berlin. It was absolute chaos, staff were overworked, it was extremely difficult to get someone to help me buy a bike, when I asked one of the colleagues he just said 'Sorry out of stock' when I asked I wanted a city bike, very crazy.",0,3
Decathlon DE,Good products,"Good products, good prices",0,4
