company,title,main_comment,invited_or_not,rating
Walgreens,I’ve been filling my prescriptions at…,I’ve been filling my prescriptions at Walgreens for many years and to say the customer service is nonexistent the past 2 years is being kind. The app is horrible. You think you have submitted a refill only to realize s few days later it never went through. They leave my scripts in the reviewing insurance status for days as well unless I call in and ask about the status which only makes more work for them. It’s a logistics nightmare. I won’t even address the complete lack of customer service on the part of staff in the store.,0,1
Walgreens,I decided to use the Walgrens online…,I decided to use the Walgrens online store for the first time. This experieence turned out to be terrible. I bought two creams online and when I got them they were opened. There were also traces of the use of the cream. I do not recommend buying anything at Walgreens store.,0,1
Walgreens,Terrible rewards program ...,I have been a rewards customer for about 5 years now. I go to our local Walgreens about 3 times a week. I have NEVER received one dollar in rewards from Walgreens. I usually recieve between 200 to 300.00 annual rewards from CVS. Walgreens program is terrible.,0,1
Walgreens,Don’t get a COVID test here unless you…,Don’t get a COVID test here unless you want the government calling you every 15 minutes,0,1
Walgreens,Customer service is the worst,Customer service is the worst. They even hang up. The app does not work. I have changed my prescriptions to a better place.,0,1
Walgreens,My local Walgreens is an uncomfortable…,"My local Walgreens in Chatham NY is an uncomfortable place to shop. I liked the Rite Aid that used to be at the location. Then it changed to Walgreens and the whole atmosphere changed too. The staff appear to believe their customers are all potential criminals, even when there is no evidence pointing to this. The first time I went into the Walgreens, I was stalked around the store by some employee or mystery shopper. I was not doing anything out of the ordinary, but when I went to check out with my items, the male clerk glanced at my ATM card multiple times, while obnoxiously looking back at me and repeating my first name over and over. A little security is fine, but it is not pleasant to have someone scowling at you and repeating your name like a creep before you fork over your money to their store. Recently I went back. I was also followed around again inexplicably. And there was a woman behind the counter, who I had never met. She also repeated my name. She went on to ask a personal question which left me perplexed. I don't know her. Sorry, but last time I checked, what I did prior to shopping at Walgreens was not her business? I'm not going back. I feel like they make you go through a US customs checkpoint to buy ten bucks worth of hair products and some water.",0,1
Walgreens,I dropped off a RX,I dropped off a RX. The next day I returned to pick up my medication. Now Walgreens had over 24 hours to call me to informed me that the medication was discontinued. I do not like wasting my time. Very slow and unprofessional!!,0,1
Walgreens,Boycott Walgreens,Walgreens is impossible I have tried to fill my prescriptions at Walgreens over the last several years and stop going there all together they refuse absolutely refuse to fill my scripts I can go to CVS and they fill them immediately I save my scripts to be picked up at once but Walgreens in sis for me to be there every day of the week because they keep breaking up by prescriptions I think they should be sued if anybody would like to join me or lawyer because they need to be sued for their policies telling me I need a PA when I never need a PA and I think that should be illegal I hope they get boycotted because they have lousy service their staff pharmacist suck,0,1
Walgreens,Walgreens doesn’t know how to treat a customer,"Walgreens has no idea what good customer service is, very lousy Service. Pathetic serveWalgreens does not care about good customer service",0,1
Walgreens,Walgreens are doing the dumbest thing…,Walgreens are doing the dumbest thing ever I have a paper for a controlled substance they stop putting it on file. The reviews for Walgreens are very low. So I went to Kroger and put it on file. Walgreens said they don't give a crap,0,1
Walgreens,Walgreens are doing the dumbest thing…,Walgreens are doing the dumbest thing ever. They stop putting controlled substance on file...... went to the doctor today got a paper for a controlled substance now they tell me to bring it back 2 weeks before I need my pills. They stop putting it on file ....... I took my controlled substance paper to Kroger they put it on file for me thank you Kroger,0,1
Walgreens,I do business with the Walgreens in…,"I do business with the Walgreens in Anderson,SC at the corner of Whitehall Road and Concord Road.I haven't been a customer for a long time.I shopped at a family owned pharmacy until they sold the business to Walgreens.I wasn't happy about it.Unfortunately, I have to be on alot of meds as I have more than one doctor.At my old pharmacy,they knew my situation and I didn't have to worry about trying to explain anything.They were simply aware of things that might concern me.It has been difficult at Walgreens as there are so many techs and I just don't know them.I never know who I might be speaking to and sometimes one tells me one thing and another might tell me something else.When I go in, it's always so busy that you can't take the time to learn names.My meds are changed often and I simply need help understanding some times.The majority of the time everyone is friendly.However,some do not have the skills to be working with the public.But, yesterday my whole impression of the pharmacy changed,and it turns out being transferred here is going to be a tremendous blessing.One of my problems is my medicines come due at different times and it's just very confusing for me.Yesterday, I called and I just shared that fact.The person that seems God sent was Carter.He told me to give him a little time and he thought he could help me.True to his word,he called back and had fixed the entire situation so I no longer have to stress of either running out of a medicine, or having to ask my husband to drive to pick up medicines many times during the month.Carter certainly did not have to do that.Sometimes I have had a question and it has been abruptly answered,and there are so many people, I never know how to ask for a particular person I know has been kind on the phone to me.That sure changed yesterday!Walgreens is EXTREMELY fortunate to have Carter representing your store.I hope you will share my review with as many people as possible as he deserves the recognition!Before I close, I do need to add Chris to the list of assets to your company.He's always so patient and actually makes conversation instead of just answering and speaking like I am a aggravation.( Which I'm sure I have been,but no more thanks to Carter!)My attitude towards Walgreens yesterday totally changed as I was someone that simply needed help,and that was recognized by this fine man.I can't stop bragging about Walgreens now!Please pass this review on to as many as possible!Thank you.Mary Ann Brown",0,5
Walgreens,Walgreens on Kedzie & Irving Park,"Walgreens on Kedzie & Irving Park. I have been on the phone trying to talk to someone in the Pharmacy for 2 days now. It is ridiculous, it rings they pick up and then put you on hold WITHOUT letting you know they are placing you on hold. This goes on indefinitely. Please educate your employees so they exercise proper phone etiquette.",0,1
Walgreens,Dumb cashier!!!,"Okay..I thought this is just a very simple and easy things to be improved! But maybe Walgreens did not recognize this! I've been shopping at Walgreens for 5 years and did not see any changes or improvement!!! I am so pissed how their cashiers are trained just to do their job: scanning and saying ""do you need a bag?""!!! Okay.. We are the customers and we expect the service! We are not asking for food or morney or excellent services, but the basic one: please be polite, use your brain, and please ace the job as what you get paid for! Here's the thing: I am wearing contacts and everytime shopping at Walgreens I have purchased multiple eye drops; not 1, but 3 or even 5,10 eye drops at a time. They are ON SALES, e.g: $4 off per unit, means if it's $7 now it is just $3,very simple. The cashiers will never KNOW that they have to check the items that are on sales!!! Even when I told them to please double check the price because it is on sale (yello tag) for $4 off!!! And they just ignore it, scan it, and throw it in a bag!? When it first happened to me, the cashier asked me that if I had a picture of the yellow tags saying it is on sale! What are you guys doing??? Don't you have a coupon books and just open it scanning the coupon? Hell no! Second time was when they literally scan 1 bottle out of 6, and I realized the wrong charge when I check the digital receipt at home!!! What are you guys doing? I brought it back to the store and nicely ask to give me a refund, and was so pissed when they ignore what I need help with! I have to wait at the front for their ""manager"", who showed up and said ""your $30 will go back to your card in 5 to 7 days"", then left like nothing happened???! Is it normal? Hello?! Third time is that the cashier opened the coupon book and said ""sorry ma'am I could not find it"", and I actually pointed out for them the page number and at which picture the coupon is! I could not believe they did their job at the bottom line! They are so rush to walk away when there's just you in the line. Doesn't matter it is busy or not, they still don't have time to look for the coupons! I learned that I have to take pictures for the coupon to be ready to check out, also remember the page number where they can find the barcode to scan, and also ask them how many points I have to apply to the check out. Are they really know their job? If it's easy just to scan the item and throw it into the bag ( oh yeah they don't bother put it in the bag for you, when you pay 10cents for the bag!!!) You will have to pack yourself at the register, can't catch them scanning the original prices, and get mad when coming back to ask for a refund with their angry face! Please train them when you hire them! Or let us check out ourselves!!! We don't need such useless cashiers!",0,1
Walgreens,Our Walgreens pharmacy in Camas…,Our Walgreens pharmacy in Camas Washington closes between 1:30 and 2:00 for lunch. Others say that Walgreens doesn't care about their customers and this proves it. Today is Thursday and my prescription was ordered last Monday. This morning they texted me then their robot call around noon to let me know the prescription was ready. I have to drive 15 miles to their store and arrived about 1:30 to find out they were all out to lunch. I had to kill time for a half an hour so that I could get my prescription for $3.65 and complain about their hours. One of pharmacists told me that their lunch break is the only break they get all day and that they get FIRED if they don't take it. After driving 30 miles round trip I'm still angry at the policy. It's insane to be closed at a busy store during regular business hours. They must be getting their MBA's from Harvard to have a stupid policy like this.,0,2
Walgreens,"PLATFORM MALFUNCTION, BASCHBACK MISSING","Dear sirs,On April 21st I made 3 separate orders with the application of the 20% discount code with the save20 code.Yesterday I tried to repeat the purchase by entering the discount code in the appropriate field, however the discount code is no longer applied. There is no error message such as good invalid or expired.I asked other friends for information who regularly buy on walgreens and are able to apply the discount without limits, on any beauty product and on many orders.This is a big shame and I am really angry about a big prestigious platform like walgreens .. You should fix this situation to allow me to use the discount on beauty products. I hope this happens soon.Secondly, on the 3 orders placed on April 21st from the 3 order confirmation email, the cashback recognized for each order was $ 146.17. I can attach the confirmation email if necessary. Once all 3 orders were shipped, only $ 117.93 per order was credited. To be precise, I have not redeemed my balnca rewards for any of the three orders in questionWhy are you making fun of people?And above all why does the platform present malfunctions in applying the discount?I await your immediate response and resolve the problem as soon as possible.",0,1
Walgreens,Moving all my prescriptions to CVS,I am moving all my prescriptions over to CVS. They will always tell me when a coupon is available for my medicine but Walgreens will not. I paid $95 for something I could have gotten at CVS for $45. Walgreens doesn't care about their customers!,0,1
Walgreens,Walgreens DOES NOT CARE,"Walgreens does not care about their client. Got a prescription filled and now that I want a refill all of a sudden my insurance does not cover it. So how did I get it the first time and they told me I did not get it there, wrong this is the only place I’ve gone in years. And don’t call customer service cause then your on hold and the district office won’t take complaints either. GO SOMEWHERE ELSE NOW!!!!!!!!",0,1
Walgreens,Got a prescription filled and they…,Got a prescription filled and they changed me $144. I was shocked but felt I had no choice. My wife called Walmart and found out I could get the same thing there for $29.Tried to take Walgreens back but they would not refund even though the receipt says the have a 30 day return policy and satisfaction guarantee. They would not discount the price rather. Lesson learned. Price shop for medications!,0,1
Walgreens,Inactive Gift Card,"I purchased a $20 gift card around Christmas 2020. I gave that card as a gift only to find out there was no money on it, that it was not activated. Absolutely humiliating! MyWalgreens shows the purchase but because I don’t have the original paper, Walgreens will not honor it. The lady I spoke with in the store was rude and accused me of being a thief; I’m the one that got stolen from here. It’s $20, not $500, and I’d be willing to bet they’ve lost that in my business since I’ve stopped shopping there. I hope it was worth it for them to lose an almost daily customer",0,1
Walgreens,Take care of your customers …,"I notice Walgreen's is having bad reviews, simply the company don't care about their customers. After my complaints on here twice in a matter of 1 yr I shop somewhere else. Received a email stating someone will call about my issue NO CALL I'm not surprised anyway because I wrote a review in March. And they do racial profile!!!!!",0,1
Walgreens,When I want to schedule a vaccine…,"When I want to schedule a vaccine appointment I don't want to know if it's available or not I want a god damn appointment, they make all these commercials about how they want you to take the vaccine but the process is so god damn hard for no reason, It tells me there is a vaccine appointment available but it doesn't let me book one like what the hell.",0,1
Walgreens,Auto-Refill Pointless,I receive one prescription a month that is set to auto refill. Two months in a row now my prescription has not been ready when I went to pick it up five days after receiving the auto refill processing confirmation. Pharmacy techs were not helpful and had an attitude when asked a question. I do not recommend using this pharmacy.,0,1
Walgreens,"Charlotte Hall, Md Walgreens pharmacy","Went to a store in Charlotte Hall, Maryland. Absolutely the worst experience I have had. They don’t care about their customers at all. Went to pick up one prescription. The one pharmacist told me where the pick up line was. The guy was dealing with drive thru when he seen me standing in line. Not once did he turn around even though he knew I was there. He continued to deal with the cars at the window. After 5 cars went through and him not bothering to help me I left without my prescription. Contacted my doctor to have it transferred somewhere else. Absolutely horrible customer service!!!!!! Don’t waste your time go someplace else.",0,1
Walgreens,On April 15,"On April 15, 2021, I went early this morning to get Vax. When I arrive at the Walgreens on 925 Soundview Ave, Bronx, New York City 10473. To get Vax. I was told to make an appointment to get Vax. But, today, on April 18, 2021, at The Daily News. The mayor of New York City and the government of New York State sayed, Anyone is over 50 year old could not make any appointments for to get Vax. I meant of my opinion in this review",0,1
Walgreens,Racial profiling,"Racial profiling, y’all gotta do better.",0,1
Walgreens,Racist and very poor customer service!,Racist and very poor customer service!! I walked in with my family and we could instantly feel the unwelcoming atmosphere:/ First of all their food is actual dog sh!t. All the workers do is racially profile the customers and they ugly ash 🤢,0,1
Walgreens,beyond reprehensible,Walgreens online chat service is beyond reprehensible. It would be better if you removed this feature then constantly misrepresent and contain egregious errors like you do. Chat records are below. This happens every time I attempt to contact Walgreens.,0,1
Walgreens,Call up,"Call up, can’t get a human on. Asks “would you like to speak to an agent?” I say yes. They say “ why” then keep redirecting me. Terrible",0,1
Walgreens,A stranger in the background,A stranger in the background. This is a situation that really needs to be handled because it's really sad and that could have really been a bad situation when an outcome of being fall asleep from the store on 34th Street and penn station. The officer was at my throat trying to make me leave without even hearing anything I had to say because of the women in nearly did not like me just because of my look or because I was transgender. I almost had to defend myself against that cop and it could have ended up a whole another way really bad for me if it wasn't for a woman in the background when I came away from the register asking for a pin to write the number down so I can call and get it cleared up because I knew I never saw them from any store in Manhattan let alone Duane Reade. I have so many receipts and coupons from Duane Reade that makes no sense the other day I had to actually go spend more money somewhere else when I had rewards because I did not want to stop put into the Walgreens because they hurt me that bad I have the video and all my reciepts. and I'm also very respectful to everyone in there when I go in I've even had a compliments from the manager of the store manager so I know he didn't know what was going on but I've been by there every day to talk to him.,0,1
Walgreens,Terrible customer service and racial targeting,"I do not recommend, Walgreens is missing the ability to provide basic customer service, a man was accused of stealing solely based on his race. Someone had said that they had seen someone stealing and gave a clear description. When this man asked the person who said they had seen someone stealing they gave the description once more and this man did not fit the description. When the employees who had kicked this man out of Walgreens found out they had the wrong person they did not even apologize!",0,1
Walgreens,Terrible customer service.,Multiple issues with the Walgreen's pharmacy located @ Ford Rd and Merriman in Garden City Michigan. Worst customer service of any pharmacy I've ever dealt with.,0,1
Walgreens,"Vocal clerks at South Roam St, JC, Tenn.","Clerks at South Roan Street, Walgreens in Johnson City, Tennessee seem to be very tired and vocal about it. Saying out loud to one another that the long line seems have come out from under rocks so my sister whose a senior citizen after an hour in store for first time out getting what she needed was in the line but stepped away and left her buggy without purchasing after the clerks seemed not to care and another patron followed her and left also. Times have changed but people have made it what they want. Sorry for everyone. God Bless America.",0,1
Walgreens,Received various shots ( vaccines ect.,Received various shots ( vaccines ect..) Paperwork asks if you want them to fax(forward) info to your doctor. No info is ever sent????. My doctor has no record.,0,1
Walgreens,Dawn for outstanding Customer Service,"I have had several wonderful experiences at Walgreens in Baraboo,WI. Especially with Dawn in the cosmetology department. She is very friendly, patient, helpful in helping me find the correct products!:)",0,5
Walgreens,This company should be shut down,"This company should be shut down! They cannot keep up with the times even in the area of simple customer service etc. At the Gavin Road location in Bellevue,Ne I walked up to the front main check out counter, and the androgynous person is standing there playing games on their cellphone? I had to tell her I was ready to check out? I was the only one in line? She than laid her cellphone down so all could see she was in the middle of playing a game? Must be nice that Walgreens pays employees to play on their phones and collect a paycheck? Then I placed an online order for a disabled relative across the country to be delivered to their home. I placed the order on 4/2 and got FedEx confirmation of delivery on 4/12 that it was delivered. Only to get an email on 4/13 (today) from Walgreens stating I had been given a full refund for my order of 11 days ago???? I called Walgreens customer service to be informed that my original order was damaged and returned to Walgreens. Instead of Walgreens expediting a replacement order they just issue a refund? I spoke to the escalation dept. only to be informed that the escalation dept. no longer offers expedited shipping even for their errors. I already waited 11 days, now if I re-order it will take a minimum of another 5 days. That is a total of 16 days for laundry detergent, dish detergent and body wash? I was ordering from Walgreens only because they always ship items to this relative without incident. But after all the business I have given them they made no effort to help me get this quickly to my relative who is bedridden. I in turn placed an order online with Target same day delivery and will have it delivered to my relative tonight!!! Giving one star is a stretch for this review! Walgreens can thank me for this courtesy!",0,1
Walgreens,Racial profiling,Covina walgreens management are profiling customers for stealing. management Didnt apologize for the mistake. And refused to give required information about themselves once the police was involved throughout a formal complaint.,0,1
Walgreens,Covid Vaccine,If you are thinking about getting the covid vaccine at Walgreens Please Don’t!!!!!! You make an appointment just to wait over an hour for your shot. There is also off duty pharmacists who like to just stop by and chat when their are at least seven people waiting for the vaccine. I was waiting over an hour before Anyone was actually called to get the shot! Even as I’m writing this review I’m still waiting to be called. I’m talking about the Walgreens at 3300 Ramsey street in Fayetteville North Carolina,0,1
Walgreens,The worst experience I've had extremely nasty and what customer service And the pharmacy is a joke they are the Nastiest Rudest people on hearted cold hearted people I've ever met on this Earth,AwfulThe worst experience ever,0,1
Walgreens,Profiling,The location in Covina CA should be investigated for profiling. It’s unacceptable!!,0,1
Walgreens,WE NEED OUR PRESCRIPTIONS,I completely understand the importance of covid vaccines and testing HOWEVER people also need to pick up their prescriptions. I waited in the drive through for 25 minutes and then drove off. Covid testing should be in a different lane than prescription pickup. Inside is busy giving vaccines. Terrible organization. The sick need their medication,0,1
Walgreens,Using Walgreen is ridiculous.,"The latest version of online prescription ordering is a failure. The old system worked just fine. The only choice is auto re ordering it constantly tries to double my orders. I tried to stop auto reorders online but it continues by itself. The online is terrible also I hate waiting in the drive thru waiting behind someone that ordered non prescription items. Using Walgreen now is ridiculous. You were the best convenient drugstore near flawless now, forget the online shopping pick up and offering to ship ( I tried it once the product never available and it was unavailable) go back to serving the customers quick and reliable. PLEASE or you will force me to shop at Walmart or Rite Aid or CVS",0,1
Walgreens,Putnam CT pharmacy is a joke,Waited 45 mins in line at the Putnam CT Walgreens and watched 4 people cut the line to get covid shots while the rest of the people were trying to pick up their scripts . When I finally said something about people cutting the line I was treated like a pariah by the girl behind the counter This is the most unprofessional pharmacy I’ve ever seen If you have to go to the Putnam CT Walgreens use the drive thru otherwise you can count on a two hour wait while they mismanage their store And to top it off they missed my wife’s script and she is now sick because of it thank you Walgreens for staffing your stores with such unprofessional and incompetent people. I will gladly do my business elsewhere and I hope this location closes soon,0,1
Walgreens,Check the expiration dates,"I placed an online order((203901184842) for some allergy eye drops, went by the store(N. Cannon Blvd Kannapolis) to pick them up. When I opened the box to use the eye drops , I noticed the expiration date on the bottle was 09/20, 7 months past the expiration , they had a few other bottles on the shelf, unfortunately, they were all expired too. 2 trips to walgreens , wasted time and fuel and not a much as ""I'm sorry"" from the store manager",0,1
Walgreens,Took my mother for her covid-19 vaccine…,"Took my mother for her covid-19 vaccine in Shelby NC today she had an appointment at 12 but didn't get seen until after 12:30 and then the pharmacist given her the shoot was rude and told her that if she didn't wait that she could feel free to taken her business to CVS and that she was yelling at him. I stood and could barely hear her talking to him after I stood there and listened to him be so rude to my mother I went and told him that was enough that he didn't have to talk to her so rude and hateful,......Just because he was having bad day doesn't excuse the way he was talking and treating her.....I was very upset and disappointed with the service there today.",0,1
Walgreens,The Walgreen's  in Harriman Tn is…,The Walgreen's in Harriman Tn is awsome..I went in for a covid 19 vaccination and the tech that took care of me (Marvin)went out if his way to ease any fear and I never felt the stick at all...completely painless...he knows what he is doing very knowledgeable!!This guy deserves a raise. Thanks Walgreens,0,5
Walgreens,I live in Oklahoma city I went to my…,"I live in Oklahoma city I went to my appointment for the covid vaccine and they denied it because my ID was expired, I did not have a proof as a letter to prove that it was my address and besides I did not have health insurance .. vaccines are supposed to be free and walgreens He believes that it is part of his merchandise and that we are going to beg them",0,1
Walgreens,The Walgreens in Glen Burnie Maryland…,The Walgreens in Glen Burnie Maryland on Ritchie Highway is the worst Walgreens ever they just took my points did not give me my points for the products that I did buy and don't know how to run their business I give them a negative 8 out of 10,0,1
Walgreens,They act like they are the ruler of the…,They act like they are the ruler of the medication you recieve. Never enough help available and staff is rude.,0,1
Walgreens,I live in the UK are continuously…,I live in the UK are continuously spammed with unsubscribed emails. I have asked numerous times to be removed as the unsubscribed email are really annoying me.,0,1
Walgreens,Have been on hold with FoxLake,"Have been on hold with FoxLake, IL Walgreens Pharmacy to get update on my monthly script I have been receiving as a medical necessity for 3 yrs. It's now a hold time of 1 hour and 22 mins. I got to point of one caller ahead of me, them, bam, right at 1 pm, message changes, our staff is now on a 30 min lunch break either stay in hold or call back you have one caller ahead of you. 10ins later the message states the staff is at lunch, I now have over 3 callers ahead of me. How can this be? Walgreens is broke and I am going to change to my small hometown pharmacy instead of this monopoly of a company that could care less about customer satisfaction or quality customer care. You have just lost a very lucrative consistent customer. My money will go to a company that actually works for their customers. Enjoy your stock decline and loss in revenue.",0,1
Walgreens,it is joke im on line for  over 45 min and still going,it is joke im on line for reset the password for 45 min i send 15 time to text 5 time for sanded on my e mail and all is one big stupid and partherik witch don't care is shame witch exists on like this company need to close the door and to go plus i get one medicine witch cost me over $100 only form my pocket except my insurance and when i try to return witch the bottle is un open the pharmacist say if this get out the door no return they never explain why i pay this much on beginning so this is the Walgreen i think i need to chenge my pharmacy,0,1
Walgreens,Walgreens does not honor Gift Cards activated in their store,Received an Amazon Gift card with a Walgreens Activation Receipt. Could not load the $25 onto my Amazon account.- Went to the store -- can't help. You have to call the 800 #.- Called the 800#. Please email a copy of the receipt and the gift card. Done. That was two weeks ago.- I called back a few days ago and was told that it should not have taken this long. Someone will call me back. Two days ... Crickets.- Called Customer Service today. Over 40 minutes on hold; no answer. Tried the on-line Chat function. Was #110 in the queue.Horrible.,0,1
Walgreens,This company is a joke.,"This company is a joke. 3 incidents as follows. I needed Toms deodorant. $8.00 plus. Usually $5.00 plus. I needed ibuprofen. They had store brand, 150 count. $10.00 plus. Walmart is $1.98 for store brand 100 count. Next i needed a Covid test, drive thru. Went on line and set it up. Got to the drive up and was refused. Said they had on record of the appointment.Off my Christmas list for ever.",0,1
Walgreens,A lunch break apparently is more important than helping pharmacy customers,"I just had a prescription that was ready to be picked up and my roommate was already out running her errands. She had been sitting in the line for 15 minutes but when she got up to the window the lady didn’t show her face or an apologetic excuse to her leaving just a cardboard sign that said they were going out to lunch. I have never been to a pharmacy where everyone is gone on a break maybe it’s just a Walton way Walgreens trend. If you have prescription of any kind that takes a priority in your life and health do not waste your time and money on people who take priorities towards their lunch. Mind you my roommate had told me by the time she got up to the window it was just her and one other car behind her. Anyone else, any other pharmacy would have taken the 15 minutes to clear the line then clear themselves to go. Supposedly the whole pharmacy went on break together because when I had called to speak to a pharmacy manager they were on break too, how unprofessional!",0,1
Walgreens,The last time I use walgreens pharmacy,Charged me double for an inhaler while I had covid. Do no use express pay (prepay) or they will allow your friend to pay for your prescription when they go into pick up you prescription. I contacted walgreens multiple times and never received any response.,0,1
Walgreens,Disastrous,"DisastrousIt is a pity theres no option to rate a ZERO.The servce in the pharmacy went from very good to disastrous in the last couple of years. Even to cancel their awful service becomes a mission impossible kind of task. Impossible to communicate with them either on the phone or chat ( the chat is really a joke, they tell you, "" help is on the way, you are 75th in the qeue !"" really ?). And they keep sending me medicine that I do not need and billing my insurance which falls in the category of fraud as I understand it",0,1
Walgreens,"do not go to the Johnson city ,NY location","do not go to the Johnson city , NY location for a covid vaccine. i ended up leaving and scheduling mine through CVS. website says be there 15 min early. print out forms and fill in there. i got there asked 2 people about checking in. one person says their another says wait here. waiting inline far away to social distance been waiting for 30 min . finally told were i should be. a whole family came in a budged right ahead of us. now I'm waiting for 45 min. now I'm mad. I just packed up and left. went to CVS were a big sign says check in here for vaccine. went to window and was greeted and says appointment only. was told to go online make appointment. Walgreens has the same sign but no one greets you. Everything done online through CVS. paper pushing through Walgreens and no human will speak to you. it was a joke and the least professional medical staff have ever encountered. Did my forms all on CVS prior to going will make the process much more quicker and reliable . How about ""are waiting for the vaccine ?Please wait here .Someone will be with you shortly"" or a sign that says line starts here for covid vaccine .",0,1
Walgreens,Inept drive thru proceduresWhen u announced a drive thru u pushed…,"When u announced a drive thru u pushed that it was not only for convenience but for those ""seniors"" who can't physically walk all the way back to where ALL pharmacies are. I went to drive thru asked for Wal Zyr D got a kid who obviously never bothered to get familiar with what u sell, spoke to a second person, then was told I have to come in. Why? You can readily ask for my I.D. as easily as u can ask for payment. You can't tell that I match my license? You are pathetic by making stupid rules above and beyond the rule by an inept congress that thinks everyone is making meth. Now due to covid big corporations are screwing their customers. The only reason you're a big corporation is DUE to your customers. WAKE UP WALGREENS!!",0,1
Walgreens,I ordered finger nail polish,"I ordered finger nail polish, liquid makeup, air freshners and other merchandise. The finger nail polish and liquid make up was broken and spilled out in the box all over my other products. I wiped the air freshners off, but had to throw makeup and polish in the box, in the trash. Called to Walgreens customer service and was told supervisors were busy, would get back to me on 4/1/21. I'm still waiting and no one has called me back. I'm telling all of my friends to not order ANYTHING from Walgreens! They have awful customer service. The liquids are packed that spill over all other merchandise!! It's horrible. This order was from Walgreens.com",0,1
